number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_bagging_temperature,params_depth,params_early_stopping_rounds,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
199,0.8640309734087122,2026-03-01 13:17:29.071478,2026-03-01 13:17:47.729771,0 days 00:00:18.658293,None,4.079217167279926,4,95,773,0.09317030341914254,0.23872361940854558,0.8569157303903084,0.8661430593945931,,COMPLETE
200,0.8659049922470168,2026-03-01 13:17:47.731042,2026-03-01 13:18:01.601319,0 days 00:00:13.870277,None,4.3342735611808045,5,97,549,0.033022257289003654,0.19770709957900331,0.7262551217724782,0.8751546985004479,0.8659049922470168,PRUNED
201,0.874113944775645,2026-03-01 13:18:01.602720,2026-03-01 13:18:06.950415,0 days 00:00:05.347695,None,3.85408112073939,5,91,1767,0.07446131711681268,0.19230382504828122,0.9513987828750029,0.874113944775645,,PRUNED
202,0.8734006462424516,2026-03-01 13:18:06.951548,2026-03-01 13:18:33.155752,0 days 00:00:26.204204,None,4.138964126831128,5,78,610,0.051153719222293295,0.012321948746121148,1.1007433083647737,0.8734006462424516,,PRUNED
203,0.8701525796727374,2026-03-01 13:18:33.156752,2026-03-01 13:18:42.433550,0 days 00:00:09.276798,None,4.005113931545492,8,98,1582,0.12228696989693807,0.22097006627596313,1.2764660617251478,0.8701525796727374,,PRUNED
204,0.873952624938602,2026-03-01 13:18:42.435556,2026-03-01 13:18:48.324927,0 days 00:00:05.889371,None,4.264295908847349,5,93,841,0.020724486970238827,0.2718014680939277,0.7843000817034887,0.873952624938602,,PRUNED
205,0.8734632479702593,2026-03-01 13:18:48.327053,2026-03-01 13:18:54.778751,0 days 00:00:06.451698,None,4.780419060518579,5,63,713,32.31932518499436,0.16367308105060618,0.6342641612271385,0.8734632479702593,,PRUNED
206,0.8647372292475273,2026-03-01 13:18:54.781199,2026-03-01 13:19:06.569259,0 days 00:00:11.788060,Balanced,3.914782629887361,5,100,501,0.0570660479476575,0.24368628882350482,0.5024061532836712,0.8647372292475273,,PRUNED
207,0.8644140478277201,2026-03-01 13:19:06.571461,2026-03-01 13:19:28.098528,0 days 00:00:21.527067,Balanced,4.5380265164075,5,96,1679,16.43900364464388,0.1920876363137458,0.999368762540624,0.8662056611224008,,COMPLETE
208,0.8654715956698867,2026-03-01 13:19:28.101033,2026-03-01 13:19:42.935686,0 days 00:00:14.834653,None,4.46103625358748,5,96,943,0.8715237132555125,0.21474365192386793,0.8671250840958822,0.8753756103668462,0.8654715956698867,PRUNED
209,0.871605060145814,2026-03-01 13:19:42.936925,2026-03-01 13:19:49.209346,0 days 00:00:06.272421,Balanced,2.2131773403105175,5,74,666,0.037856694985735115,0.299949208933356,1.2117479781399352,0.871605060145814,,PRUNED
210,0.8651080240968496,2026-03-01 13:19:49.211360,2026-03-01 13:20:04.279914,0 days 00:00:15.068554,Balanced,4.110908662432222,5,99,583,19.197438394641168,0.25289852323306106,3.730777584647712,0.8651080240968496,,PRUNED
211,0.8641535283296896,2026-03-01 13:20:04.281222,2026-03-01 13:20:25.080797,0 days 00:00:20.799575,Balanced,4.59477846599939,5,95,1686,15.621289062595507,0.19118850405775795,1.0086660204405473,0.8659718075526577,,COMPLETE
212,0.8646394140478277,2026-03-01 13:20:25.082913,2026-03-01 13:20:50.469528,0 days 00:00:25.386615,Balanced,4.526586200281844,5,96,1640,24.774361478056864,0.17977954784696645,1.0507833324562472,0.8749753204726912,0.8668127173002282,COMPLETE
213,0.8736456356964684,2026-03-01 13:20:50.471546,2026-03-01 13:20:58.142592,0 days 00:00:07.671046,Balanced,4.316702553097482,5,97,1589,24.103953113759527,0.17409389839588224,0.06703593695429462,0.8736456356964684,,PRUNED
214,0.865573323477574,2026-03-01 13:20:58.144598,2026-03-01 13:21:15.298219,0 days 00:00:17.153621,Balanced,4.663169405323164,5,64,1634,29.704479863301845,0.1526291764573165,1.1437051296737453,0.865573323477574,,PRUNED
215,0.8657572160530093,2026-03-01 13:21:15.299690,2026-03-01 13:21:31.171962,0 days 00:00:15.872272,Balanced,4.211260108609118,5,94,1503,20.88206521566019,0.2254472999965933,0.9365409616250656,0.8657572160530093,,PRUNED
216,0.8743270314260674,2026-03-01 13:21:31.172973,2026-03-01 13:21:42.534037,0 days 00:00:11.361064,Balanced,4.854763021986901,5,98,1735,34.68515787906395,0.20892756184701997,0.7360988207912301,0.8743270314260674,,PRUNED
217,0.8658475070065781,2026-03-01 13:21:42.535265,2026-03-01 13:22:10.129797,0 days 00:00:27.594532,None,4.460104027963876,4,99,746,1.7103027311164027,0.00379223584346318,1.0641105594208113,0.8658475070065781,,PRUNED
218,0.8729696574240834,2026-03-01 13:22:10.131011,2026-03-01 13:23:01.386367,0 days 00:00:51.255356,Balanced,4.292213619887774,5,96,1465,26.082376101691406,0.008865876018981679,0.6089809601966426,0.8729696574240834,,PRUNED
219,0.8643366383835271,2026-03-01 13:23:01.387842,2026-03-01 13:23:16.296492,0 days 00:00:14.908650,Balanced,4.153360231710211,5,93,1531,40.40960981075467,0.2662844704341642,0.8314761550241689,0.8643366383835271,,PRUNED
220,0.8629476625477941,2026-03-01 13:23:16.297492,2026-03-01 13:23:30.636698,0 days 00:00:14.339206,None,4.383839951226352,6,97,645,0.04666361817077483,0.17463988436335234,0.6846597551341431,0.8629476625477941,,PRUNED
221,0.8728005123710645,2026-03-01 13:23:30.637700,2026-03-01 13:23:39.129410,0 days 00:00:08.491710,Balanced,4.692745256169804,5,95,1667,17.501655446996203,0.20111258446499047,0.99777492354688,0.8728005123710645,,PRUNED
222,0.86500202251736,2026-03-01 13:23:39.130877,2026-03-01 13:24:04.379459,0 days 00:00:25.248582,Balanced,4.486920847257653,5,96,1717,15.919693946537024,0.19096098566582975,0.8696033204572392,0.8763844612880547,0.8671949490036694,COMPLETE
223,0.8651396259305988,2026-03-01 13:24:04.380847,2026-03-01 13:24:19.358619,0 days 00:00:14.977772,Balanced,4.61792675266322,5,94,1861,13.96322920613915,0.2333529463872779,0.8894408630169819,0.8743860215157323,0.8651396259305988,PRUNED
224,0.8649661469118086,2026-03-01 13:24:19.359619,2026-03-01 13:24:38.610263,0 days 00:00:19.250644,Balanced,4.526928470397707,5,100,1620,22.283459446965754,0.18553782306496117,0.7691550165458454,0.8746225838140824,0.8665397376506052,COMPLETE
225,0.8640892411707487,2026-03-01 13:24:38.612274,2026-03-01 13:25:01.227258,0 days 00:00:22.614984,Balanced,4.77297427915114,5,100,1712,0.06846216452358983,0.1426644771877936,0.7846468149429768,0.8756320366749815,0.8662778938852559,COMPLETE
226,0.8655995078541091,2026-03-01 13:25:01.228295,2026-03-01 13:25:17.249109,0 days 00:00:16.020814,Balanced,4.484429941671355,5,99,1630,23.899279682976143,0.16270130852395157,0.8939005554977908,0.8744028758270652,0.8655995078541091,PRUNED
227,0.865785808188306,2026-03-01 13:25:17.250112,2026-03-01 13:25:35.580308,0 days 00:00:18.330196,Balanced,4.519781529503295,5,98,1572,27.78947288881719,0.1868274054793663,0.6886453082550783,0.8755272991688416,0.865785808188306,PRUNED
228,0.8738033438953685,2026-03-01 13:25:35.582319,2026-03-01 13:25:43.416231,0 days 00:00:07.833912,Balanced,4.383581269891175,5,100,1756,20.82071788357577,0.22205172640265627,0.5700950670155517,0.8738033438953685,,PRUNED
229,0.8649196771677052,2026-03-01 13:25:43.418306,2026-03-01 13:26:00.188484,0 days 00:00:16.770178,None,4.58497577924389,4,85,1624,0.24489602553130604,0.2435826075078551,0.8112966903750759,0.8752185041076365,0.8664912815055235,COMPLETE
230,0.8733115591682639,2026-03-01 13:26:00.189990,2026-03-01 13:26:05.716686,0 days 00:00:05.526696,Balanced,4.5468441116509695,4,86,1604,0.23059764241420855,0.26696394342626967,1.0742720502398229,0.8733115591682639,,PRUNED
231,0.8655859642110738,2026-03-01 13:26:05.717685,2026-03-01 13:26:17.434597,0 days 00:00:11.716912,None,4.626421760021814,4,85,1725,0.5049621357043793,0.23785378362871576,0.7914727751662569,0.8655859642110738,,PRUNED
232,0.8643538538586742,2026-03-01 13:26:17.436066,2026-03-01 13:26:34.810993,0 days 00:00:17.374927,None,4.268418853926284,4,89,801,0.030733713528949533,0.21249369926884545,0.887712382366092,0.8746159624774874,0.8664052041297878,COMPLETE
233,0.8661963310571987,2026-03-01 13:26:34.811993,2026-03-01 13:26:47.805885,0 days 00:00:12.993892,None,4.731955461988423,4,97,1633,14.61748280710884,0.24542007643814598,0.7268930873108164,0.8745455355337038,0.8661963310571987,PRUNED
234,0.8645081911953078,2026-03-01 13:26:47.806904,2026-03-01 13:27:13.468744,0 days 00:00:25.661840,None,4.4371971544548945,4,98,1783,20.959674632325704,0.18500165282232972,0.9966369884057051,0.8663934663058239,,COMPLETE
235,0.864492781539232,2026-03-01 13:27:13.469988,2026-03-01 13:27:39.106294,0 days 00:00:25.636306,None,4.436881323059609,4,92,1813,21.723242198872658,0.18737585879863355,0.9662579126340015,0.876080481744373,0.8664515534859532,COMPLETE
236,0.8642286504030589,2026-03-01 13:27:39.107305,2026-03-01 13:28:05.775840,0 days 00:00:26.668535,None,4.448093589610642,4,92,1849,22.159814340412538,0.16431840733054628,1.1520573493101387,0.8663091947491597,,COMPLETE
237,0.8649470052296521,2026-03-01 13:28:05.776903,2026-03-01 13:28:24.149469,0 days 00:00:18.372566,None,4.3696323795927645,4,95,1809,29.035527109552078,0.20696983290098178,0.9579817473524207,0.8649470052296521,,PRUNED
238,0.8743914389729464,2026-03-01 13:28:24.150519,2026-03-01 13:28:36.095260,0 days 00:00:11.944741,None,1.6728685936595302,4,81,1784,18.35736856683881,0.17486191284972358,1.0384524761226375,0.8743914389729464,,PRUNED
239,0.864344463599503,2026-03-01 13:28:36.096297,2026-03-01 13:28:49.552183,0 days 00:00:13.455886,None,4.582440480360927,4,91,1689,0.15217524951710984,0.2791305502084925,0.9516134167253555,0.864344463599503,,PRUNED
240,0.8740116150282671,2026-03-01 13:28:49.553220,2026-03-01 13:28:57.201796,0 days 00:00:07.648576,None,4.884893480772764,4,96,1883,23.54734536463379,0.22558134060356386,1.115971943070348,0.8740116150282671,,PRUNED
241,0.8639310514200961,2026-03-01 13:28:57.203241,2026-03-01 13:29:20.091273,0 days 00:00:22.888032,None,4.501408106498976,4,93,1715,33.09762704953612,0.18218081752802134,0.853466969198463,0.8659260601361829,,COMPLETE
242,0.8740934788261694,2026-03-01 13:29:20.092274,2026-03-01 13:29:27.476184,0 days 00:00:07.383910,Balanced,4.413745255682615,4,62,1759,18.072811946150598,0.20031876659145306,0.8451073920570321,0.8740934788261694,,PRUNED
243,0.8646158180119616,2026-03-01 13:29:27.477188,2026-03-01 13:29:55.512307,0 days 00:00:28.035119,None,4.630949319423018,4,94,1660,11.770314447060349,0.1892579178557714,1.005512648354197,0.8760010257052324,0.8663931653359787,COMPLETE
244,0.8646844391366739,2026-03-01 13:29:55.513738,2026-03-01 13:30:13.079704,0 days 00:00:17.565966,None,4.706535484000448,4,88,1657,11.586973421950313,0.2422060339119507,1.215091875884046,0.8769870029182036,0.8666655430459111,COMPLETE
245,0.86511494640329,2026-03-01 13:30:13.081699,2026-03-01 13:30:26.616424,0 days 00:00:13.534725,None,4.776060123892136,4,88,1654,12.624499155701974,0.2514701199100364,1.2341457914767542,0.86511494640329,,PRUNED
246,0.8644516088644046,2026-03-01 13:30:26.617724,2026-03-01 13:30:50.497195,0 days 00:00:23.879471,None,4.724083533959169,4,87,1591,9.843675601618463,0.23275306003143584,1.342329484162928,0.8757433955177163,0.8668133192399188,COMPLETE
247,0.864764316533598,2026-03-01 13:30:50.498499,2026-03-01 13:31:06.129907,0 days 00:00:15.631408,None,4.6370332778200405,4,97,1662,11.181191668044672,0.27165254355962654,1.0700765172625144,0.864764316533598,,PRUNED
248,0.8739285473509837,2026-03-01 13:31:06.132109,2026-03-01 13:31:15.700079,0 days 00:00:09.567970,None,4.887597458949104,4,98,1537,14.637518093300528,0.21866621412199416,4.501469768027423,0.8739285473509837,,PRUNED
249,0.8737329169515848,2026-03-01 13:31:15.701369,2026-03-01 13:31:22.126971,0 days 00:00:06.425602,None,4.5942834852432926,4,95,1632,0.3617115730274744,0.24397206995620457,1.13045446668853,0.8737329169515848,,PRUNED
250,0.8743065654765918,2026-03-01 13:31:22.128025,2026-03-01 13:31:31.487292,0 days 00:00:09.359267,None,4.691282305537705,4,65,1694,12.624166166000522,0.20582397273992326,1.2511084070763963,0.8743065654765918,,PRUNED
251,0.8658156042029838,2026-03-01 13:31:31.488295,2026-03-01 13:31:44.874443,0 days 00:00:13.386148,None,4.808272293356273,4,98,597,16.56295294743624,0.27318194384429334,0.01884905792691055,0.8752461933333975,0.8658156042029838,PRUNED
252,0.8728528811241344,2026-03-01 13:31:44.875872,2026-03-01 13:31:52.655681,0 days 00:00:07.779809,None,4.068153980425448,4,84,1601,14.564698458487308,0.1503976919888817,3.180304514180333,0.8728528811241344,,PRUNED
253,0.8640126744421224,2026-03-01 13:31:52.656681,2026-03-01 13:32:15.409536,0 days 00:00:22.752855,Balanced,4.304985069692236,4,96,1727,10.596342389956394,0.22358343194027197,1.0084630226783318,0.865927564985409,,COMPLETE
254,0.8658375750016855,2026-03-01 13:32:15.410953,2026-03-01 13:32:29.021157,0 days 00:00:13.610204,None,4.182395960046389,4,94,551,7.271525634091514,0.19286288088044157,0.8926642112140475,0.8752341545395884,0.8658375750016855,PRUNED
255,0.8692304080669548,2026-03-01 13:32:29.022159,2026-03-01 13:32:37.090790,0 days 00:00:08.068631,Balanced,4.565034698217703,10,64,1665,26.36886426932048,0.24657788631668795,0.7942758774412115,0.8692304080669548,,PRUNED
256,0.873890625150485,2026-03-01 13:32:37.092936,2026-03-01 13:32:47.741451,0 days 00:00:10.648515,Balanced,4.29872911603676,5,89,622,21.069706010152718,0.1706257380824721,1.0385312793550459,0.873890625150485,,PRUNED
257,0.8659131184328379,2026-03-01 13:32:47.742570,2026-03-01 13:33:00.357584,0 days 00:00:12.615014,None,4.637162937834779,5,99,1551,8.617496317254993,0.2971885497936186,0.9310681767871155,0.8746930107578661,0.8659131184328379,PRUNED
258,0.8722401065192477,2026-03-01 13:33:00.358648,2026-03-01 13:33:11.005631,0 days 00:00:10.646983,Balanced,4.140333578755074,7,97,1775,17.87758085786075,0.21526833023405945,1.1819582628024938,0.8722401065192477,,PRUNED
259,0.8648922287178202,2026-03-01 13:33:11.006949,2026-03-01 13:33:28.260153,0 days 00:00:17.253204,None,4.7570466684567165,5,95,1615,12.01138162020827,0.25152162905097464,0.7955469999544246,0.866699552638422,,COMPLETE
260,0.8653006447977964,2026-03-01 13:33:28.261487,2026-03-01 13:33:44.251506,0 days 00:00:15.990019,None,4.958970519455238,4,83,1615,11.441558601179736,0.23564171084550725,1.4143675353820306,0.8653006447977964,,PRUNED
261,0.8656879929886065,2026-03-01 13:33:44.252506,2026-03-01 13:33:59.422938,0 days 00:00:15.170432,None,4.819573432463531,5,62,1682,12.545240938327398,0.26257640315994274,0.8022480879376361,0.8750674172453313,0.8656879929886065,PRUNED
262,0.8646772158603886,2026-03-01 13:33:59.424948,2026-03-01 13:34:14.120023,0 days 00:00:14.695075,None,4.041172031871219,5,100,1578,0.034380330144487055,0.25511372270807764,0.6717629145154287,0.8760281129913032,0.8665150581232965,COMPLETE
263,0.8662300396798644,2026-03-01 13:34:14.122204,2026-03-01 13:34:25.242430,0 days 00:00:11.120226,None,4.001771930012864,5,100,1630,0.023479727861621627,0.2929504866997743,0.6875907233190799,0.8750114368541189,0.8662300396798644,PRUNED
264,0.8734698693068543,2026-03-01 13:34:25.243611,2026-03-01 13:34:31.262004,0 days 00:00:06.018393,None,4.038490530838377,5,100,1602,0.016681734563634008,0.2519761679685518,0.6236046968343418,0.8734698693068543,,PRUNED
265,0.8743336527626624,2026-03-01 13:34:31.263228,2026-03-01 13:34:37.429515,0 days 00:00:06.166287,None,4.232221435141191,4,98,1555,0.035818934709753336,0.26412638386338766,0.7674116846897288,0.8743336527626624,,PRUNED
266,0.8647173652377422,2026-03-01 13:34:37.430521,2026-03-01 13:34:49.745170,0 days 00:00:12.314649,None,1.1424561265817366,5,96,1723,0.02632421742411715,0.2983604288978784,0.8877537980745571,0.8647173652377422,,PRUNED
267,0.8652642274465238,2026-03-01 13:34:49.746170,2026-03-01 13:35:03.451490,0 days 00:00:13.705320,None,4.732166859596714,5,99,1664,0.04538555157755512,0.2281803903282101,0.663191044261623,0.8652642274465238,,PRUNED
268,0.8640642004796255,2026-03-01 13:35:03.452907,2026-03-01 13:35:26.922326,0 days 00:00:23.469419,None,4.129201860683267,4,98,548,14.81987280625129,0.24687919661498595,0.8194161314878223,0.8661773699569493,,COMPLETE
269,0.8643743198081498,2026-03-01 13:35:26.923611,2026-03-01 13:35:45.510888,0 days 00:00:18.587277,None,3.9176725205756555,5,100,2334,0.03412797661241365,0.21033256138097672,0.9616048854343372,0.8665249901281892,,COMPLETE
270,0.8657298277970933,2026-03-01 13:35:45.511890,2026-03-01 13:35:59.039447,0 days 00:00:13.527557,None,4.3708251716342135,5,96,684,10.409551512359076,0.26733056221075796,0.723409259898142,0.8657298277970933,,PRUNED
271,0.8649962438963316,2026-03-01 13:35:59.040611,2026-03-01 13:36:23.412414,0 days 00:00:24.371803,None,4.462001534072442,4,97,1572,13.324497864825943,0.22507798345630978,0.9052771583741046,0.8748808159412893,0.8667188147085167,COMPLETE
272,0.8654513103023183,2026-03-01 13:36:23.413414,2026-03-01 13:36:42.538017,0 days 00:00:19.124603,None,4.540027350938999,5,97,1513,0.2239830024698047,0.2292421261603781,0.5874344274876305,0.8764928104323373,0.8674796664772564,COMPLETE
273,0.8643391665302269,2026-03-01 13:36:42.540104,2026-03-01 13:36:58.822739,0 days 00:00:16.282635,None,4.5528604113424205,5,95,1561,0.2197263432680956,0.24268079626091327,0.610317441596675,0.8663019714728741,,COMPLETE
274,0.8648985490845702,2026-03-01 13:36:58.823785,2026-03-01 13:37:13.774765,0 days 00:00:14.950980,None,4.787142810179006,5,86,1514,0.04134296370430705,0.2718285995473961,0.4813913791928909,0.8648985490845702,,PRUNED
275,0.8652275091254057,2026-03-01 13:37:13.776841,2026-03-01 13:37:28.080734,0 days 00:00:14.303893,None,4.706457644810786,5,90,1499,9.160779185696809,0.21015191632451197,0.5787675626028487,0.874702039853223,0.8652275091254057,PRUNED
276,0.8643213491153894,2026-03-01 13:37:28.082778,2026-03-01 13:37:44.964393,0 days 00:00:16.881615,None,4.533497812370205,5,94,1512,0.6364306558595065,0.2411658468635047,0.7600631020587856,0.865964283306527,,COMPLETE
277,0.8646692100625055,2026-03-01 13:37:44.965406,2026-03-01 13:38:01.886875,0 days 00:00:16.921469,None,4.888346587284293,5,97,1577,0.16171667779015403,0.22155011934335556,0.8840125660899976,0.8646692100625055,,PRUNED
278,0.8649566362646993,2026-03-01 13:38:01.888959,2026-03-01 13:38:13.285111,0 days 00:00:11.396152,None,4.596443561719796,5,99,1642,0.057952655723979445,0.29736542570235763,0.681306007122062,0.8649566362646993,,PRUNED
279,0.8658153032331385,2026-03-01 13:38:13.287196,2026-03-01 13:38:27.454475,0 days 00:00:14.167279,None,4.681912919546974,5,99,1574,0.26886853633596336,0.19879415239494988,0.8769237140413442,0.8747694570985544,0.8658153032331385,PRUNED
280,0.8644492011056428,2026-03-01 13:38:27.455475,2026-03-01 13:38:48.365860,0 days 00:00:20.910385,None,4.080418156163331,5,96,1631,16.001792683101407,0.2565832252680381,1.0138493509815585,0.866518368791594,,COMPLETE
281,0.8644224147894175,2026-03-01 13:38:48.366861,2026-03-01 13:39:01.760485,0 days 00:00:13.393624,None,4.474347031853651,5,100,1556,0.12320343317351957,0.2376848426695328,0.7599359418533241,0.8644224147894175,,PRUNED
282,0.8656624105517621,2026-03-01 13:39:01.761524,2026-03-01 13:39:16.088164,0 days 00:00:14.326640,None,4.21292858016545,5,94,1696,0.02857453679291737,0.19926965134452418,0.5359664539766713,0.8763369080525084,0.8656624105517621,PRUNED
283,0.8642038504878119,2026-03-01 13:39:16.089167,2026-03-01 13:39:40.265858,0 days 00:00:24.176691,None,4.790682101879126,5,88,727,12.43737357342789,0.18236498741761042,1.0731939571198188,0.8660795547572498,,COMPLETE
284,0.8657078569983918,2026-03-01 13:39:40.267076,2026-03-01 13:39:55.978245,0 days 00:00:15.711169,None,3.99875842410825,6,98,1599,2.4436058372094687,0.22543638501261662,0.9328430537597192,0.8657078569983918,,PRUNED
285,0.8644337914495672,2026-03-01 13:39:55.979751,2026-03-01 13:40:23.124579,0 days 00:00:27.144828,None,4.381988194317018,5,95,1520,7.8453944941797955,0.2707596820263368,2.8571630778673036,0.8750824657375929,0.8664058060694784,COMPLETE
286,0.864843170633048,2026-03-01 13:40:23.125764,2026-03-01 13:40:40.542319,0 days 00:00:17.416555,None,4.606635563841869,5,97,1476,17.786063316039673,0.21488622625347464,0.83171091959352,0.864843170633048,,PRUNED
287,0.8654162172183645,2026-03-01 13:40:40.544365,2026-03-01 13:40:51.867511,0 days 00:00:11.323146,None,4.487263300274541,5,79,1658,6.097194193444115,0.2483381106531211,1.17196599598913,0.8654162172183645,,PRUNED
288,0.8647097206036733,2026-03-01 13:40:51.869582,2026-03-01 13:41:12.714655,0 days 00:00:20.845073,None,4.268749532221321,5,96,787,14.94357096606761,0.17356302849329275,0.6328587249459914,0.8662986608045766,,COMPLETE
289,0.8654643723936012,2026-03-01 13:41:12.715662,2026-03-01 13:41:37.200239,0 days 00:00:24.484577,None,3.380228570664693,5,97,819,14.490593270974605,0.16361577777484138,0.6010586104983202,0.8654643723936012,,PRUNED
290,0.8745238657048473,2026-03-01 13:41:37.201700,2026-03-01 13:41:45.311526,0 days 00:00:08.109826,None,4.697972363457604,5,100,750,11.016264640234267,0.18629009725893736,0.663186982290765,0.8745238657048473,,PRUNED
291,0.8647424661228342,2026-03-01 13:41:45.312526,2026-03-01 13:42:15.971947,0 days 00:00:30.659421,None,2.7513629063633616,5,96,872,12.73476776754689,0.1535889918447123,0.4780194990174691,0.8756157843033391,0.8666104655642342,COMPLETE
292,0.8738557126484382,2026-03-01 13:42:15.974110,2026-03-01 13:42:24.662770,0 days 00:00:08.688660,None,4.164509637818124,5,96,777,3.691816696504822,0.14479127946577203,0.36581561500956516,0.8738557126484382,,PRUNED
293,0.8703662682628502,2026-03-01 13:42:24.663770,2026-03-01 13:42:35.566374,0 days 00:00:10.902604,None,2.482086255998353,9,98,893,9.385871168849818,0.16203727878801735,0.4825047388486457,0.8703662682628502,,PRUNED
294,0.8660160501199063,2026-03-01 13:42:35.567389,2026-03-01 13:42:49.953138,0 days 00:00:14.385749,None,2.971591710531371,5,97,812,12.138029583310866,0.1760562340039309,0.13231841545861533,0.8746454575223199,0.8660160501199063,PRUNED
295,0.8742632258188787,2026-03-01 13:42:49.954436,2026-03-01 13:42:56.756725,0 days 00:00:06.802289,None,3.9285129830703807,5,76,700,14.168554422445442,0.19699189145375903,0.5366483433708914,0.8742632258188787,,PRUNED
296,0.8657397598019859,2026-03-01 13:42:56.757929,2026-03-01 13:43:13.315473,0 days 00:00:16.557544,None,4.324344249591595,7,99,764,0.04873579058317953,0.13122097713295838,0.6590183004795005,0.8773042251350753,0.8657397598019859,PRUNED
297,0.8661871213799348,2026-03-01 13:43:13.316853,2026-03-01 13:43:37.494529,0 days 00:00:24.177676,None,2.7798164803398815,5,96,828,0.4215002588090173,0.15149287621823193,0.7082379152612603,0.8678450438693648,,COMPLETE
298,0.8649634983771707,2026-03-01 13:43:37.495949,2026-03-01 13:44:03.545346,0 days 00:00:26.049397,None,2.681311259252929,5,96,840,0.6068155967402243,0.13667420794206608,0.45505452914644506,0.8749584661613584,0.8667714844314319,COMPLETE
299,0.8735836359083511,2026-03-01 13:44:03.546344,2026-03-01 13:44:11.787492,0 days 00:00:08.241148,None,2.825680354729319,5,96,851,0.5005213083352517,0.13126603087058533,0.4526560800507748,0.8735836359083511,,PRUNED
