number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_early_stopping_rounds,params_learning_rate,params_max_depth,params_min_child_samples,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,system_attrs_completed_rung_0,system_attrs_completed_rung_1,state
0,0.8538776954859338,2025-12-31 20:51:55.235061,2025-12-31 20:52:06.181537,0 days 00:00:10.946476,0.9207488710140077,75,0.0029813770307052724,7,158,0.012313185468743897,2464,165,3.189558257433924,68.00759466734245,1.4604981309148681,0.7105857020572387,,,COMPLETE
1,0.8619080525084032,2025-12-31 20:52:06.185191,2025-12-31 20:52:07.746604,0 days 00:00:01.561413,0.9530564762544467,68,0.04931971559288606,6,106,0.0011352037010541887,1903,187,0.28945743793615764,0.288100449320714,0.6266762858712516,0.9091306486449496,0.8724537951093605,0.8639802900867757,COMPLETE
2,0.861742639481465,2025-12-31 20:52:07.748602,2025-12-31 20:52:08.935807,0 days 00:00:01.187205,0.7744693695582717,85,0.20488076178531783,6,70,0.18723826599997598,2472,172,0.003758956483794702,16.16555309446666,4.123202386128542,0.9476509558244903,0.8649108888482245,,COMPLETE
3,0.8665529803237955,2025-12-31 20:52:08.937009,2025-12-31 20:52:10.175204,0 days 00:00:01.238195,0.8699523774329321,78,0.0034831692310756976,7,21,0.005459442990081154,2774,238,0.1359066326112449,2.3905570899706423,0.5692930860651022,0.6189421115206061,0.8665529803237955,,PRUNED
4,0.8633197214704664,2025-12-31 20:52:10.177199,2025-12-31 20:52:18.849763,0 days 00:00:08.672564,0.9648491545732617,90,0.006555845553592281,4,118,0.0010642808503928906,2018,137,9.296636809266305,14.524344196393692,8.838933302775391,0.8469766835217188,0.8738984503664609,0.8653816056861631,COMPLETE
5,0.8620974227350213,2025-12-31 20:52:18.851770,2025-12-31 20:52:21.440877,0 days 00:00:02.589107,0.9928018966087818,79,0.0050886340074975545,7,83,0.0016424597689546315,989,166,0.0030027805331995197,0.03131632575245507,4.568889481390273,0.7806593633043436,0.8620974227350213,,PRUNED
6,0.8630437923163603,2025-12-31 20:52:21.442895,2025-12-31 20:52:25.303264,0 days 00:00:03.860369,0.7202566823081205,81,0.014732992751498175,5,89,0.13912547180286208,2750,41,0.28092862158076665,0.559207115308422,7.826601870595609,0.6024834066348518,0.8650445194595063,,COMPLETE
7,0.8630765378355212,2025-12-31 20:52:25.306256,2025-12-31 20:52:26.878304,0 days 00:00:01.572048,0.827363846098876,75,0.05608433493489958,9,131,0.05665516705915337,2578,52,6.393152366775282,1.2968719897940162,2.108296580037806,0.6610291098698021,0.8655510517090272,,COMPLETE
8,0.8640886392310582,2025-12-31 20:52:26.879656,2025-12-31 20:52:30.860121,0 days 00:00:03.980465,0.8231043313709798,80,0.021375308080191696,4,156,0.6799256856837608,2174,213,0.003878176760471735,73.0039111673775,0.5464389413942462,0.9187468734900787,0.8640886392310582,,PRUNED
9,0.8645617638277585,2025-12-31 20:52:30.861426,2025-12-31 20:52:32.703621,0 days 00:00:01.842195,0.7010463020186121,86,0.0019167018709944073,6,97,4.804080591664696,984,245,0.005374708639511808,0.24662390583051552,7.451328619624178,0.9516276646058703,0.8645617638277585,,PRUNED
10,0.8646230412882472,2025-12-31 20:52:32.705615,2025-12-31 20:52:36.613797,0 days 00:00:03.908182,0.6157721645430074,99,0.0117033875307268,10,195,0.009536191940215115,1421,90,1.5265320114336935,5.88243390212428,1.241586023083889,0.8376645866578408,0.8752395719968025,0.8664966989627375,COMPLETE
11,0.8719728452966842,2025-12-31 20:52:36.616084,2025-12-31 20:52:38.593408,0 days 00:00:01.977324,0.6041271171101278,97,0.00892457395743067,10,197,0.012542867824188482,1452,87,1.7329000118918294,5.537920387400137,1.1629326858136917,0.83792682423738,0.8719728452966842,,PRUNED
12,0.853527306392118,2025-12-31 20:52:38.595877,2025-12-31 20:52:39.464434,0 days 00:00:00.868557,0.6125741061134384,100,0.0012170098195557323,9,199,0.004852564056248083,1392,107,1.0656481814914367,13.53681015433129,1.1190906277479773,0.8294392184912942,0.853527306392118,,PRUNED
13,0.8652418352900387,2025-12-31 20:52:39.466428,2025-12-31 20:52:41.768733,0 days 00:00:02.302305,0.7119642418426453,93,0.030128563418412718,4,36,0.03603928973880221,628,127,9.614860274580142,8.237739809388609,3.1752099764212995,0.7660419807537077,0.875638056071886,0.8674405403973766,COMPLETE
14,0.8616252010478567,2025-12-31 20:52:41.770728,2025-12-31 20:52:43.612867,0 days 00:00:01.842139,0.6696759017258603,93,0.04020955721071957,10,40,0.0313541021617584,500,91,1.2760107280348085,3.7169933772476584,3.0099869650687494,0.7577478442999211,0.8616252010478567,,PRUNED
15,0.8667805135267888,2025-12-31 20:52:43.614869,2025-12-31 20:52:44.023040,0 days 00:00:00.408171,0.6486148609831891,51,0.1391402578283163,8,53,0.6395216797284324,551,128,0.02094802543440645,0.06716699118242395,1.9560871305665462,0.7295441618436943,0.8667805135267888,,PRUNED
16,0.8645409367144687,2025-12-31 20:52:44.025043,2025-12-31 20:52:47.412562,0 days 00:00:03.387519,0.7462269112930251,95,0.020648163710222812,5,13,0.0272230354524227,914,67,0.5795556224158825,31.43715704570495,0.8765158109024075,0.8763241982511119,0.866580067609866,,COMPLETE
17,0.8651998198996447,2025-12-31 20:52:47.414556,2025-12-31 20:52:48.320675,0 days 00:00:00.906119,0.6744339005440559,69,0.10435811681743432,9,163,0.39316716736192314,1611,17,0.06183481253554045,6.878078651486394,2.8469881104759933,0.7968099920103969,0.8739297512303648,0.8651998198996447,PRUNED
18,0.8714509635850566,2025-12-31 20:52:48.322669,2025-12-31 20:52:50.836858,0 days 00:00:02.514189,0.635000334657875,100,0.012378885037165697,8,134,2.192941283685793,1341,118,4.083085423178124,1.3075607892959469,5.091999512773485,0.7032245419185033,0.8714509635850566,,PRUNED
19,0.8653128641735126,2025-12-31 20:52:50.838998,2025-12-31 20:52:53.606503,0 days 00:00:02.767505,0.7546117300200708,89,0.02314742973022558,5,44,0.00345055050047944,1124,137,9.44332752015928,2.6358434565516697,1.6670930435092561,0.879392885827876,0.8673511523533434,,COMPLETE
20,0.8657081579682369,2025-12-31 20:52:53.608497,2025-12-31 20:52:55.260182,0 days 00:00:01.651685,0.7850890947884615,89,0.038833902402904144,5,41,0.0033321067614512315,753,145,0.0012152845100850626,0.13034505969571397,3.1262373135044847,0.989689592942362,0.8742704490951643,0.8657081579682369,PRUNED
21,0.8651563598539935,2025-12-31 20:52:55.263174,2025-12-31 20:52:58.341205,0 days 00:00:03.078031,0.7340514314769104,93,0.02372526810005031,4,62,0.014708619577502559,1225,96,8.492012718420987,2.2431013885460334,1.4058398097788518,0.8539673973764171,0.867299385539964,,COMPLETE
22,0.865532451772592,2025-12-31 20:52:58.343199,2025-12-31 20:53:01.624753,0 days 00:00:03.281554,0.7502032711645034,92,0.022750655384191482,4,64,0.03730059615838177,1235,144,8.319554817643022,1.9747754626142895,1.644841079943803,0.8813634184598671,0.8758041914264526,0.8677156268359161,COMPLETE
23,0.8655844593618476,2025-12-31 20:53:01.627778,2025-12-31 20:53:03.063244,0 days 00:00:01.435466,0.763588013908632,86,0.07822088732533142,4,30,0.04211764326799119,1135,147,3.642287928222903,0.9817604174066443,1.7571532704143298,0.8735612475692466,0.875580269861602,0.8682390133967697,COMPLETE
24,0.8661812825649373,2025-12-31 20:53:03.066237,2025-12-31 20:53:04.371944,0 days 00:00:01.305707,0.7559930168623721,85,0.08175528772593536,5,24,0.08858400594237308,1156,184,3.508386517999067,0.8113581500494691,1.6897791681534142,0.8997779268347323,0.8661812825649373,,PRUNED
25,0.8642352115456847,2025-12-31 20:53:04.373940,2025-12-31 20:53:05.206746,0 days 00:00:00.832806,0.8106543759558492,89,0.29132789667805487,4,70,0.003001970636158401,1657,150,2.9811333072610515,0.4113437007084693,0.847199406405013,0.8822530754869592,0.8642352115456847,,PRUNED
26,0.8733434619718581,2025-12-31 20:53:05.209102,2025-12-31 20:53:05.857196,0 days 00:00:00.648094,0.8509759456047197,57,0.09337661439611661,5,52,0.0781945207183787,1183,205,0.3936561389588364,2.414795632892763,2.336028570840208,0.9516235959639968,0.8733434619718581,,PRUNED
27,0.8707153932833162,2025-12-31 20:53:05.859326,2025-12-31 20:53:06.759540,0 days 00:00:00.900214,0.7729950765921771,84,0.07422861236994165,6,32,0.24126256820707678,828,160,0.8994261180433347,0.8674789613923841,0.9179138375751165,0.8119799672277095,0.8707153932833162,,PRUNED
28,0.8667949600793597,2025-12-31 20:53:06.762852,2025-12-31 20:53:07.619385,0 days 00:00:00.856533,0.8703067185494657,70,0.1652574632433651,4,53,0.02166716434349839,1778,113,5.324441559690784,0.16395063900127355,1.7147832481473704,0.9919213907343728,0.8756771821517658,0.8667949600793597,PRUNED
29,0.8729497934142982,2025-12-31 20:53:07.621600,2025-12-31 20:53:09.753420,0 days 00:00:02.131820,0.9114632697993241,72,0.028695157735465784,5,78,0.007092029263237657,1071,204,2.723072660261921,0.013129347455577632,2.4795161762366513,0.875441083512287,0.8729497934142982,,PRUNED
30,0.867299385539964,2025-12-31 20:53:09.755415,2025-12-31 20:53:10.991446,0 days 00:00:01.236031,0.7872549844495635,64,0.05976313972396388,4,10,0.0465705018440414,788,150,2.064700873648008,31.700773252062465,1.6219611752573713,0.929193867609079,0.8758415116872611,0.867299385539964,PRUNED
31,0.8750734366422359,2025-12-31 20:53:10.993478,2025-12-31 20:53:12.132614,0 days 00:00:01.139136,0.7042074888667277,92,0.030786114540749164,4,38,0.040826519739524295,1541,123,8.549514643940068,3.634131107512141,3.979720465918669,0.7661694727642296,0.8750734366422359,,PRUNED
32,0.8654549219404609,2025-12-31 20:53:12.134714,2025-12-31 20:53:15.905377,0 days 00:00:03.770663,0.6877062695058003,96,0.01624257966568145,4,25,0.014645594391549067,649,136,4.474996438064184,9.13038359040303,1.9304613247566456,0.8937141918013396,0.875842715566642,0.8676497144398109,COMPLETE
33,0.8661614185551522,2025-12-31 20:53:15.907399,2025-12-31 20:53:20.052814,0 days 00:00:04.145415,0.6855459926739293,88,0.00985845905798743,5,21,0.014301048849077949,707,178,4.365853790186897,1.5620596909708269,1.3981488694149586,0.8958563300902577,0.8661614185551522,,PRUNED
34,0.8655572516878388,2025-12-31 20:53:20.054993,2025-12-31 20:53:27.052818,0 days 00:00:06.997825,0.7571517153069467,96,0.0069085649846656215,4,66,0.001915902795769328,1272,160,4.441471140893312,30.85604797406485,1.9157693338890924,0.8634704886596565,0.8676518212287274,,COMPLETE
35,0.8623397034604309,2025-12-31 20:53:27.054814,2025-12-31 20:53:35.081072,0 days 00:00:08.026258,0.7371889574634259,96,0.003176302022668216,6,61,0.13014259000000422,1251,161,0.6284718148276005,44.59394841043972,2.0143229288877404,0.859938948420016,0.8623397034604309,,PRUNED
36,0.8653350155541215,2025-12-31 20:53:35.083067,2025-12-31 20:53:42.558951,0 days 00:00:07.475884,0.7674429357939795,97,0.005979336769283248,4,108,0.002287704902030057,2135,172,0.17443310616416505,18.237694659777592,2.544414673338033,0.9321418348953424,0.8761159961861101,0.8677014812531902,COMPLETE
37,0.8657165851239033,2025-12-31 20:53:42.560945,2025-12-31 20:53:47.461881,0 days 00:00:04.900936,0.8004568510021792,82,0.007333760365727523,4,26,0.0016059961622110134,2989,191,0.03533677905189901,11.462803275761505,0.7358753508018586,0.8096611411686179,0.8657165851239033,,PRUNED
38,0.8669105324999278,2025-12-31 20:53:47.463875,2025-12-31 20:53:55.294439,0 days 00:00:07.830564,0.661635461402861,91,0.004737537529877534,6,75,0.007611837095623662,1891,141,2.1486845475018512,25.278164215290662,3.7242947844586207,0.912957255508644,0.8760750642871589,0.8669105324999278,PRUNED
39,0.8659104698981999,2025-12-31 20:53:55.296433,2025-12-31 20:54:00.266163,0 days 00:00:04.969730,0.7220976922410346,86,0.01594485175921539,5,90,0.020091250989359762,912,218,4.810195747092583,82.61073944076871,1.0741187689260199,0.8643504777371078,0.8676220252140497,,COMPLETE
40,0.8447019676204601,2025-12-31 20:54:00.268160,2025-12-31 20:54:00.674868,0 days 00:00:00.406708,0.7261156278197405,75,0.0023985324470106855,7,89,0.056151922409339555,874,220,0.7820897344019871,99.45379400928198,0.6564576991244233,0.8631698047641845,0.8447019676204601,,PRUNED
41,0.8651525074399746,2025-12-31 20:54:00.675869,2025-12-31 20:54:04.763970,0 days 00:00:04.088101,0.6966541786082043,87,0.016576566287354554,4,65,0.01916447142896959,1049,237,5.154318117862533,44.81218774006781,1.0449108576941701,0.8234453477475573,0.8669171538365228,,COMPLETE
42,0.8534225688859781,2025-12-31 20:54:04.766962,2025-12-31 20:54:08.613223,0 days 00:00:03.846261,0.7284622137736869,95,0.004270172529677047,4,99,0.2398118544990268,959,254,2.933856373034619,70.81671954702814,1.2774577773179543,0.9712912550044394,0.8534225688859781,,PRUNED
43,0.8660289316292822,2025-12-31 20:54:08.614228,2025-12-31 20:54:13.360352,0 days 00:00:04.746124,0.7589322935851535,83,0.0117325432616766,5,85,0.005032056538119965,1312,159,5.83831992128772,49.78025417796235,1.9649214450979078,0.898046619580572,0.8767299746703778,0.867908548506708,COMPLETE
44,0.8651260220935942,2025-12-31 20:54:13.362362,2025-12-31 20:54:21.639116,0 days 00:00:08.276754,0.8392336860058919,79,0.008644794815357548,5,115,0.0011048427648523915,1336,191,5.808045485750566,94.78317628742928,1.4887844254583102,0.9316522489173251,0.866912338318999,,COMPLETE
45,0.8750939025917115,2025-12-31 20:54:21.641232,2025-12-31 20:54:24.476494,0 days 00:00:02.835262,0.7880721152561697,77,0.012485609034351142,5,88,0.005370775574963879,1514,224,1.952214664106393,42.82113151276271,0.9755713939776869,0.8511387546865486,0.8750939025917115,,PRUNED
46,0.872373135190839,2025-12-31 20:54:24.478503,2025-12-31 20:54:26.484177,0 days 00:00:02.005674,0.7625569161020067,83,0.0065957013728538795,6,82,0.001762735713301739,1250,159,6.568334472370411,0.48768169890507473,2.2010410779828815,0.911243736693499,0.872373135190839,,PRUNED
47,0.8650754591595959,2025-12-31 20:54:26.486304,2025-12-31 20:54:28.639136,0 days 00:00:02.152832,0.8158521690797128,86,0.04598764836847649,5,93,0.00855998187095362,1784,173,0.008421129156603216,19.075953644102242,1.2649559999951756,0.7869309873958068,0.8673674047249857,,COMPLETE
48,0.8664404176016797,2025-12-31 20:54:28.641131,2025-12-31 20:54:33.395378,0 days 00:00:04.754247,0.7444568419291286,81,0.010413325446005359,6,104,0.022737556773489404,1051,100,1.3978734254195464,57.32639289474568,2.6374872420784694,0.8296136244423536,0.8757331625429785,0.8664404176016797,PRUNED
49,0.8655644749641244,2025-12-31 20:54:33.397373,2025-12-31 20:54:36.939293,0 days 00:00:03.541920,0.7068983831402819,91,0.014774691372714584,4,72,0.0806258335621698,1382,77,0.30973150138382716,27.031328352298672,1.851360992466291,0.8436730105002049,0.8676987725245833,,COMPLETE
50,0.8654351783186138,2025-12-31 20:54:36.940295,2025-12-31 20:54:40.932988,0 days 00:00:03.992693,0.7178421409121561,84,0.013893870388255824,5,129,0.12955784065749212,1453,77,0.21148015484296687,23.6152614205872,1.9538063964120551,0.8450838486635059,0.8768082268301374,0.8677321801774036,COMPLETE
51,0.8652769885679614,2025-12-31 20:54:40.935197,2025-12-31 20:54:44.560823,0 days 00:00:03.625626,0.7170131399082594,91,0.017651911762102904,4,71,0.06094560105309657,1323,59,0.08991954716395321,31.720877903669116,1.815845545971391,0.865802793722132,0.8674760548391135,,COMPLETE
52,0.8675437730542901,2025-12-31 20:54:44.562829,2025-12-31 20:54:49.825463,0 days 00:00:05.262634,0.7511352586314831,94,0.0090607315784718,4,83,0.03572045682258593,982,30,2.8800941153703383,69.67688145862111,2.217026642422104,0.8877938004747555,0.8760293168706841,0.8675437730542901,PRUNED
53,0.861849122612707,2025-12-31 20:54:49.828082,2025-12-31 20:54:56.183656,0 days 00:00:06.355574,0.7812991382116531,98,0.00389460712652415,4,48,0.004696686280989245,1654,132,7.064497815784423,4.398257406036065,1.4972909525081814,0.8235657311595347,0.861849122612707,,PRUNED
54,0.8753864452812743,2025-12-31 20:54:56.185660,2025-12-31 20:54:57.923773,0 days 00:00:01.738113,0.7079986216664713,87,0.020090537010461988,4,59,0.07369267548641548,1324,148,0.41129214639262945,12.616588112457416,1.132938855695932,0.870546069602146,0.8753864452812743,,PRUNED
55,0.8622445969893384,2025-12-31 20:54:57.925193,2025-12-31 20:55:05.294270,0 days 00:00:07.369077,0.8048597976227436,91,0.00529429386264471,7,71,0.011630192699222991,1152,108,1.2561422375777285,49.909863807779296,1.578040945991446,0.901546858760213,0.877292186341266,0.8622445969893384,PRUNED
56,0.8667985717175024,2025-12-31 20:55:05.297263,2025-12-31 20:55:05.800528,0 days 00:00:00.503265,0.7718408388304893,90,0.0073640671122916085,5,95,0.1089169568230554,1544,198,4.169854348122071,0.31406630914202643,1.326377710941378,0.8446233898151002,0.8667985717175024,,PRUNED
57,0.8644593136924424,2025-12-31 20:55:05.802636,2025-12-31 20:55:07.777003,0 days 00:00:01.974367,0.7392281693568471,78,0.03589293813670052,4,79,0.2033108194768359,1444,154,0.01237995716678537,0.7458810443146434,3.552637258542582,0.9178171661022546,0.8669677167705213,,COMPLETE
58,0.8668828432741666,2025-12-31 20:55:07.778199,2025-12-31 20:55:09.957548,0 days 00:00:02.179349,0.6414985566734986,86,0.027000022067646522,5,117,0.030478736513867524,903,79,6.970858529008827,0.06660581410614747,0.5077690398122052,0.9637632728356232,0.8668828432741666,,PRUNED
59,0.866148175881962,2025-12-31 20:55:09.960541,2025-12-31 20:55:15.208664,0 days 00:00:05.248123,0.6598379409638704,93,0.011546245718549212,8,66,0.4273983015600302,1072,165,9.814003082767886,23.052290270753513,5.3538702536013885,0.6669936061061941,0.866148175881962,,PRUNED
60,0.8540765763596613,2025-12-31 20:55:15.211655,2025-12-31 20:55:17.281221,0 days 00:00:02.069566,0.684134331181398,99,0.001461430492706573,4,57,0.01836498507095098,1256,130,2.286098647531196,9.633511666021366,1.8081769118598532,0.8379989291836772,0.8540765763596613,,PRUNED
61,0.867617209696526,2025-12-31 20:55:17.283238,2025-12-31 20:55:20.764146,0 days 00:00:03.480908,0.6861994507878909,95,0.016609651568618326,4,31,0.010368505552531947,670,138,4.024704334412548,7.0360066674640445,1.9235459344295955,0.8812234400189061,0.8757560362512158,0.867617209696526,PRUNED
62,0.8648096425922894,2025-12-31 20:55:20.766140,2025-12-31 20:55:24.480841,0 days 00:00:03.714701,0.6964739558939635,97,0.013239114037877836,4,85,0.003983169783814749,600,182,4.636108567632543,1.6863602485934688,2.268033526069659,0.8937560026993022,0.867095929924589,,COMPLETE
63,0.865746260750643,2025-12-31 20:55:24.483184,2025-12-31 20:55:27.615892,0 days 00:00:03.132708,0.7305199984244961,88,0.020024605135353292,4,17,0.006649734709330527,847,45,3.408232282681716,15.22222724682657,2.8249781002178658,0.8582999951553372,0.8765554121601449,0.8679783735108013,COMPLETE
64,0.8658912078281051,2025-12-31 20:55:27.617887,2025-12-31 20:55:31.110221,0 days 00:00:03.492334,0.7594193243875971,88,0.020168788226247344,5,46,0.007141841270498684,823,34,1.5334740083372653,35.09944758812455,2.812219128102457,0.8547992494549632,0.8680250238368117,,COMPLETE
65,0.8659244348990185,2025-12-31 20:55:31.112262,2025-12-31 20:55:34.964457,0 days 00:00:03.852195,0.7603712118373579,84,0.01952755287398453,5,46,0.002587623610848155,753,47,1.0735397165652254,34.29396030301841,2.8433516613628833,0.8088427140367892,0.8681336739509395,,COMPLETE
66,0.8735782184511369,2025-12-31 20:55:34.966456,2025-12-31 20:55:36.785998,0 days 00:00:01.819542,0.7937491273582988,82,0.01940911178726501,6,17,0.006210920293192251,805,44,0.47980712058050473,15.561290391982428,2.8110917636243107,0.8052350987608184,0.8735782184511369,,PRUNED
67,0.8664488447573462,2025-12-31 20:55:36.788155,2025-12-31 20:55:39.618937,0 days 00:00:02.830782,0.7275803454894498,84,0.03377029551496824,5,45,0.002398948649192978,745,25,0.28792988941677244,56.17857927368227,3.3637087946767124,0.7917773472969618,0.8778917182729628,0.8684599252631681,COMPLETE
68,0.8657053288516916,2025-12-31 20:55:39.620407,2025-12-31 20:55:41.325054,0 days 00:00:01.704647,0.7300037455489837,84,0.058422955424426846,5,47,0.002983169075591259,740,17,1.0361319457851927,37.528549143057575,4.50858854279107,0.7478627764174618,0.8675774816769558,,COMPLETE
69,0.8672978806907379,2025-12-31 20:55:41.328045,2025-12-31 20:55:43.033848,0 days 00:00:01.705803,0.7315409267258464,80,0.05040230237290354,6,49,0.002709125022462176,518,17,1.0943977339377677,37.12905050797612,4.477757112753442,0.709449590423164,0.8672978806907379,,PRUNED
70,0.8672924632335237,2025-12-31 20:55:43.035843,2025-12-31 20:55:45.340841,0 days 00:00:02.304998,0.7210238246852826,84,0.032442641970209,5,43,0.004228165168721838,745,32,0.7745476804173298,87.08474317242565,6.296673441378653,0.7375786213869345,0.8672924632335237,,PRUNED
71,0.8660607140449385,2025-12-31 20:55:45.343832,2025-12-31 20:55:47.452164,0 days 00:00:02.108332,0.7655375828666362,88,0.060059755624940855,5,38,0.0013284156690343666,854,25,1.5441939991622513,59.54622953271303,3.3336626475581643,0.7757183999537374,0.8779242230162476,0.868373245947742,COMPLETE
72,0.8658861515347054,2025-12-31 20:55:47.453161,2025-12-31 20:55:49.342427,0 days 00:00:01.889266,0.7768616381881296,88,0.058253570044730134,5,36,0.0014942663074650072,856,25,1.569887426717091,57.97203509995572,3.3344783051345543,0.753196707668436,0.8677652868603788,,COMPLETE
73,0.8659444192967418,2025-12-31 20:55:49.344428,2025-12-31 20:55:52.277428,0 days 00:00:02.933000,0.7740724542808209,88,0.02575714571471883,5,36,0.0013689029353396098,874,34,1.70233724655627,61.70565126448813,3.411865343385419,0.7766256312260941,0.8678919951652204,,COMPLETE
